"UniqID"	"R_Id_db4"	"ID"	"TAXONID"	"Original_n"	"TYPE"	"TYPESOURCE"	"DATACOL_SO"	"CITATION"	"FILENAME"	"INSTNAME"	"INSTCODE"	"STORAGE"	"IDSOURCE"	"ACCENUMB"	"DONORNAME"	"DONORCODE"	"DONORNUMB"	"DUPLSITE"	"RIdentifie"	"FullAccept"	"FAMILY"	"GENUS"	"SPECIES"	"SPAUTHOR"	"RANK1"	"SUBTAXA"	"SUBTAUTHOR"	"TAXON"	"DETBY"	"COLLECTOR"	"COLLNUMB"	"COLLDATE"	"COLLDD"	"COLLMM"	"COLLYY"	"NAMECTY"	"ORIGCTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"GEOREFMETH"	"COORD_SOUR"	"DECLATITUD"	"DECLONGITU"	"COORDDATUM"	"COORDUNCER"	"ELEVATION"	"SAMPSTAT"	"final_cult"	"HABITAT_TX"	"COLLSRC"	"REMARKS"	"NOTES"	"COMMENTS"	"ISSUES"	"key"	"fieldsWith"	"locNA"	"bbc_126"	"bbc_370"	"bbc_585"	"CNRM_126"	"CNRM_370"	"CNRM_585"	"IPSL_126"	"IPSL_370"	"IPSL_585"	"BBC_126_B12"	"BBC_370_B12"	"BBC_585_B12"	"IPSL_126_B12"	"IPSL_370_B12"	"IPSL_585_B12"	"CNRM_126_B12"	"CNRM_370_B12"	"CNRM_585_B12"
"ID_6954560"	1231471	1703045051	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Shvedchikova N."	"NA"	"MW0616340-1"	"19880427"	"27"	"4"	"1988"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.823856	34.792757	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cum"	"Lens_nigricans_34.792757_44.823856"	33	"TRUE"	14.2416667938	14.0916662216	14.3166666031	13.8500003815	13.7083330154	14.1166667938	13.8416662216	13.9458332062	13.5916671753	503	514	507	508	500	506	507	498	501
"ID_6954561"	1231470	1703045050	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Shvedchikova N."	"NA"	"MW0616340-2"	"19880504"	"4"	"5"	"1988"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.820921	34.774886	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cum"	"Lens_nigricans_34.774886_44.820921"	33	"TRUE"	13.8416662216	13.6958332062	13.9208335876	13.4583330154	13.3083333969	13.7041664124	13.4499998093	13.5541667938	13.1833333969	521	531	523	524	518	523	525	515	518
"ID_6954562"	1231575	1104283632	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"DELARUE Georges (Inconnu (Rattachement automatique))"	"NA"	"353464"	"19880505"	"5"	"5"	"1988"	"France"	"FRA"	"NA"	"NA"	"NA"	"CHATEAUNEUF-DE-CHABRE"	"NA"	"NA"	"NA"	44.25787	5.81862	"WGS84"	"5000"	"NA"	"NA"	"NA"	"NA"	"NA"	"null"	"NA"	"NA"	"gass84"	"Lens_nigricans_5.81862_44.25787"	31	"TRUE"	12.3125	12.7541666031	12.9083337784	12.5583333969	12.4458332062	12.5791664124	12.5874996185	12.7291669846	12.5791664124	852	842	797	807	814	799	846	840	841
"ID_6954563"	1231623	1144709533	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"G"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Dutartre, G. (Coll. Deschâtres, R.)"	"NA"	"G-G-299766/6"	"19880522"	"22"	"5"	"1988"	"France"	"FRA"	"NA"	"NA"	"NA"	"NA"	"secteur Cintu : Palasca - Gare SNCF de Palasca/Collectivité Territoriale de Corse"	"NA"	"NA"	42.58333	9.05	"WGS84"	"850"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_9.05_42.58333"	31	"FALSE"	13.9875001907	14.1625003815	14.2791671753	14.1041669846	13.9583330154	14.1458330154	14.0708332062	14.1374998093	14.0458335876	884	917	869	867	877	855	902	896	901
"ID_6954565"	1231273	1936559525	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"MA"	"NA"	"NA"	"4861RG"	"4861RG"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"R. García"	"NA"	"MA-01-00634542"	"19880529"	"29"	"5"	"1988"	"Spain"	"ESP"	"Segovia"	"Segovia"	"NA"	"NA"	"Espiro, La Higuera"	"NA"	"NA"	41.0222	-4.0837	"WGS84"	"NA"	"NA"	"NA"	"NA"	"Habitat: calizas"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-4.0837_41.0222"	35	"FALSE"	12.2624998093	12.5708332062	12.8791666031	12.5166664124	12.4333333969	12.5666666031	12.6625003815	12.7291669846	12.6374998093	476	484	449	461	462	445	477	462	463
"ID_6954566"	1231274	1936559572	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"MA"	"NA"	"NA"	"4684RG"	"4684RG"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"R. García"	"NA"	"MA-01-00634544"	"19880522"	"22"	"5"	"1988"	"Spain"	"ESP"	"Segovia"	"Segovia"	"NA"	"NA"	"Brieva, término limítrofe con La Higuera"	"NA"	"NA"	41.0313	-4.0838	"WGS84"	"NA"	"NA"	"NA"	"NA"	"Habitat: roquedos y laderas calizos con algunas zonas rezumantes"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-4.0838_41.0313"	35	"FALSE"	12.2624998093	12.5708332062	12.8791666031	12.5166664124	12.4333333969	12.5666666031	12.6625003815	12.7291669846	12.6374998093	476	484	449	461	462	445	477	462	463
"ID_6954567"	1231475	1843517611	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"N. Shvedchikova"	"NA"	"MW0616333-2"	"19880513"	"13"	"5"	"1988"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.927407	34.903951	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,cum"	"Lens_nigricans_34.903951_44.927407"	33	"TRUE"	11.0083332062	10.8583335876	11.0874996185	10.5958337784	10.4583330154	10.8500003815	10.5916662216	10.6999998093	10.3416671753	592	607	595	597	590	595	599	586	591
"ID_6954568"	1231491	1563503156	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"ITAl001|GBR0001|TUR0001"	"NA"	"NA"	"5158"	"5158"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"ITAl001|GBR0001|TUR0001"	"NA"	"15172"	"1988MMDD"	"DD"	"MM"	"1988"	"Turkey"	"TUR"	"NA"	"NA"	"Gaziantep"	"Yavuzeli"	"12 km North east of Yanuzeli on road to Araban"	"NA"	"NA"	37.4	37.583333	"WGS84"	"NA"	"600"	"NA"	"NA"	"NA"	"NA"	"Among rocks and roadside"	"Passport data from IBPGR DB"	"NA"	"cdround,gass84"	"Lens_nigricans_37.583333_37.4"	37	"FALSE"	18.2291660309	18.125	18.4083328247	18.3583335876	18.0458335876	18.3916664124	18.2916660309	18.3541660309	18.2208328247	488	485	497	518	503	544	523	526	528
"ID_6954569"	1231255	357775999	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"IDBD-GN"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"NA"	"NA"	"64982"	"1988MMDD"	"DD"	"MM"	"1988"	"Spain"	"ESP"	"Vi"	"Vi"	"Bernedo"	"NA"	"Peña Alta"	"NA"	"NA"	42.616005	-2.507488	"WGS84"	"NA"	"1000"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_nigricans_-2.507488_42.616005"	33	"FALSE"	11.4875001907	11.7333335876	11.9791669846	11.7124996185	11.5666666031	11.6999998093	11.7666664124	11.8958330154	11.7458333969	655	679	625	648	639	619	679	663	673
"ID_6954570"	1231492	1563633267	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"ITAl001|GBR0001|TUR0001"	"NA"	"NA"	"5400"	"5400"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"ITAl001|GBR0001|TUR0001"	"NA"	"15413"	"1988MMDD"	"DD"	"MM"	"1988"	"Turkey"	"TUR"	"NA"	"NA"	"Urfa"	"Ezgil"	"46 km West of Urfa on road to Birecik"	"NA"	"\\"Cultivated land S of \\"\\"Mobil\\"\\" station\\""	37.05	38.4	"WGS84"	"NA"	"450"	"NA"	"NA"	"NA"	"NA"	"Amongst bushes"	"Passport data from IBPGR DB"	"NA"	"gass84"	"Lens_nigricans_38.4_37.05"	38	"FALSE"	19.5708332062	19.4500007629	19.7374992371	19.5708332062	19.2916660309	19.6375007629	19.5458335876	19.625	19.5291671753	401	393	411	420	409	437	426	426	428
"ID_6954571"	1231493	1563600783	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"ITAl001|GBR0001|TUR0001"	"NA"	"NA"	"5378"	"5378"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"ITAl001|GBR0001|TUR0001"	"NA"	"15391"	"1988MMDD"	"DD"	"MM"	"1988"	"Turkey"	"TUR"	"NA"	"NA"	"Urfa"	"Onbirnisan"	"36 km West of Urfa on road to Gaziantep"	"NA"	"3 Km S of turning to Suruc"	37.016667	38.433333	"WGS84"	"NA"	"400"	"NA"	"NA"	"NA"	"NA"	"Roadside and among rocks"	"Passport data from IBPGR DB"	"NA"	"cdround,gass84"	"Lens_nigricans_38.433333_37.016667"	38	"FALSE"	19.7791671753	19.6458339691	19.9416675568	19.7833328247	19.4916667938	19.8291664124	19.75	19.8333339691	19.7333335876	385	376	395	403	392	420	408	408	410
"ID_6954574"	1231268	1936559609	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"MA"	"NA"	"NA"	"3363RG"	"3363RG"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"P. Egido & R. García"	"NA"	"MA-01-00634543"	"19870516"	"16"	"5"	"1987"	"Spain"	"ESP"	"Segovia"	"Segovia"	"NA"	"NA"	"Pedraza  Las Torcas"	"NA"	"NA"	41.1144	-3.835	"WGS84"	"NA"	"NA"	"NA"	"NA"	"Habitat: matorral tupido sobre encinas y sabinas sobre calizas y arcillas"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-3.835_41.1144"	35	"FALSE"	11.9083337784	12.2124996185	12.5166664124	12.1583337784	12.0749998093	12.2208337784	12.3041667938	12.3833332062	12.2708330154	481	489	454	466	469	449	482	467	468
"ID_6954576"	1231480	1697735538	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Shvedchikova N."	"NA"	"MW0616321"	"19870530"	"30"	"5"	"1987"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.950282	35.12342	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cum"	"Lens_nigricans_35.12342_44.950282"	33	"TRUE"	12.1708335876	12.0124998093	12.2458333969	11.7708330154	11.625	12.0208330154	11.7583332062	11.8625001907	11.5124998093	532	542	534	533	528	534	536	524	531
"ID_6954577"	1231269	188534107	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"COFC"	"NA"	"NA"	"J-870188"	"J-870188"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"C. Fernández et al."	"NA"	"37682-1"	"19870523"	"23"	"5"	"1987"	"Spain"	"ESP"	"Jaén"	"Jaén"	"NA"	"Torre del Campo"	"subida a Jabalcuz"	"NA"	"NA"	37.751	-3.857	"WGS84"	"707"	"900"	"NA"	"NA"	"calizas"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-3.857_37.751"	38	"FALSE"	16.4083328247	16.6666660309	16.9291667938	16.5375003815	16.4624996185	16.6041660309	16.6458339691	16.6958332062	16.7208328247	480	484	459	453	453	442	482	471	468
"ID_6954578"	1231481	1697735525	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Shvedchikova N."	"NA"	"MW0616318"	"19870526"	"26"	"5"	"1987"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.903794	35.129428	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,cum"	"Lens_nigricans_35.129428_44.903794"	33	"TRUE"	13.1583328247	13	13.2375001907	12.7666664124	12.6166667938	13.0124998093	12.75	12.8666667938	12.5083332062	511	520	512	514	507	513	514	503	508
"ID_6954584"	1231668	29688883	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"VAL"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Mateo, Nebot"	"NA"	"66971-1"	"19870525"	"25"	"5"	"1987"	"Spain"	"ESP"	"Valencia"	"Valencia"	"NA"	"NA"	"Bocairente; Pla de Bodí, Sierra de Mariola"	"NA"	"NA"	38.78	-0.52	"WGS84"	"7071"	"900"	"NA"	"NA"	"NA"	"NA"	"ex VAB-900244."	"NA"	"NA"	"gass84"	"Lens_nigricans_-0.52_38.78"	35	"FALSE"	13.7249994278	14.0041666031	14.1833333969	13.8333330154	13.7124996185	13.8791666031	13.9083337784	13.9375	13.8999996185	400	391	407	395	399	390	412	406	396
"ID_6954585"	1231538	1305586612	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"http://www.tela-botanica.org"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Georges GUENDE"	"NA"	"36523"	"19870529"	"29"	"5"	"1987"	"France"	"FRA"	"Vaucluse"	"Vaucluse"	"Buoux [INSEE:84023]"	"NA"	"NA"	"NA"	"NA"	43.82001	5.37558	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_5.37558_43.82001"	32	"TRUE"	12.7541666031	13.1625003815	13.3291664124	12.9875001907	12.8625001907	12.9875001907	12.9499998093	13.0666666031	12.9250001907	848	853	812	824	827	822	859	854	846
"ID_6954591"	1231458	1563560246	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"ITAl001|GBR0001|TUR0001"	"NA"	"NA"	"4670"	"4670"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"ITAl001|GBR0001|TUR0001"	"NA"	"22855"	"19870623"	"23"	"6"	"1987"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"NA"	"10 km from Kimbarli on road to Orenkoy"	"NA"	"NA"	38.35	27.6	"WGS84"	"NA"	"580"	"NA"	"NA"	"NA"	"NA"	"NA"	"Passport data from Mission Report and ICARDA (SINGER)"	"NA"	"gass84"	"Lens_nigricans_27.6_38.35"	34	"FALSE"	15.1791667938	15.2375001907	15.4291667938	15.3958330154	15.1833333969	15.5041666031	15.3125	15.3708333969	15.2333335876	744	792	733	738	729	728	749	751	765
"ID_6954595"	1231482	1300746561	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"BHAM_Maxted"	"GBR003"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Korzhenevsky V."	"NA"	"444786"	"19870710"	"10"	"7"	"1987"	"Ukraine"	"UKR"	"NA"	"NA"	"NA"	"NA"	"Echkidag mntn"	"NA"	"original"	44.916667	35.133333	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Coordinates do not match to country in source data. University of Birmingham"	"NA"	"NA"	"gass84"	"Lens_nigricans_35.133333_44.916667"	33	"FALSE"	13.1166667938	12.9541664124	13.1999998093	12.7208337784	12.5625	12.9541664124	12.7041664124	12.8166666031	12.4499998093	497	506	499	500	493	500	501	490	496
"ID_6954596"	1231563	1105959992	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"CHAS Edouard (Observateurs Origine Relevé 04)"	"NA"	"655665"	"19860101"	"1"	"1"	"1986"	"France"	"FRA"	"NA"	"NA"	"NA"	"ORPIERRE"	"NA"	"NA"	"NA"	44.35097	5.69772	"WGS84"	"5000"	"NA"	"NA"	"NA"	"NA"	"NA"	"null"	"NA"	"NA"	"gass84"	"Lens_nigricans_5.69772_44.35097"	31	"TRUE"	10.5083332062	10.9541664124	11.1041669846	10.7583332062	10.6374998093	10.7791671753	10.8208332062	10.9541664124	10.8041667938	1025	1016	959	971	978	959	1019	1014	1013
"ID_6954597"	1231275	188534044	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"COFC"	"NA"	"NA"	"1256/86"	"1256/86"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"F. García Montoya"	"NA"	"33564-1"	"19860408"	"8"	"4"	"1986"	"Spain"	"ESP"	"Córdoba"	"Córdoba"	"NA"	"Baena"	"cerro Albendín"	"NA"	"NA"	37.72	-4.19	"WGS84"	"7071"	"NA"	"NA"	"NA"	"cerro calizo triásico; entre rocas calizas"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-4.19_37.72"	37	"FALSE"	18.4500007629	18.7000007629	18.9791660309	18.6083335876	18.5333328247	18.6708335876	18.6708335876	18.7124996185	18.7541675568	500	502	473	468	471	459	503	491	488
"ID_6954598"	1231278	188534045	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"COFC"	"NA"	"NA"	"1689/86"	"1689/86"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"F. García Montoya"	"NA"	"33565-1"	"19860418"	"18"	"4"	"1986"	"Spain"	"ESP"	"Córdoba"	"Córdoba"	"NA"	"Lucena"	"Lomas del Poyato, Las Sierrezuelas"	"NA"	"NA"	37.44	-4.53	"WGS84"	"7071"	"NA"	"NA"	"NA"	"entre rocas calizas"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-4.53_37.44"	37	"FALSE"	17.6791667938	17.8833332062	18.1749992371	17.8666667938	17.7791671753	17.9375	17.8500003815	17.8874988556	17.9416656494	567	572	532	533	536	517	570	559	556
"ID_6954600"	1231276	188534043	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"COFC"	"NA"	"NA"	"2922/86"	"2922/86"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"F. García Montoya"	"NA"	"33563-1"	"19860519"	"19"	"5"	"1986"	"Spain"	"ESP"	"Córdoba"	"Córdoba"	"NA"	"Cabra"	"Atalayas"	"NA"	"NA"	37.53	-4.41	"WGS84"	"7071"	"NA"	"NA"	"NA"	"entre rocas calizas"	"NA"	"NA"	"NA"	"NA"	"gass84"	"Lens_nigricans_-4.41_37.53"	37	"FALSE"	16.3791675568	16.6124992371	16.8833332062	16.5375003815	16.4624996185	16.6041660309	16.5499992371	16.5916671753	16.6333332062	579	584	545	543	549	529	580	567	567
"ID_6954601"	1231472	1843517609	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"N. Shvedchikova"	"NA"	"MW0616323-3"	"19860614"	"14"	"6"	"1986"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.844858	34.802912	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cum"	"Lens_nigricans_34.802912_44.844858"	33	"TRUE"	13.5874996185	13.4416666031	13.6791667938	13.2041664124	13.0375003815	13.4375	13.1916666031	13.3083333969	12.9291667938	521	533	525	526	519	525	527	517	520
"ID_6954602"	1231473	1843517608	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"N. Shvedchikova"	"NA"	"MW0616323-2"	"19860610"	"10"	"6"	"1986"	"Ukraine"	"UKR"	"Crimea"	"Crimea"	"gorodskoi okrug Sudak"	"NA"	"NA"	"NA"	"NA"	44.8494	34.86056	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cum"	"Lens_nigricans_34.86056_44.8494"	33	"TRUE"	13.0249996185	12.8791666031	13.1125001907	12.6208333969	12.4916667938	12.8791666031	12.6291666031	12.7291669846	12.3708333969	539	552	543	545	537	543	545	534	538
"ID_6954603"	1231431	1563860743	5350015	"Lens nigricans Godr."	"D"	30	"GBIF"	"NA"	"DB1"	"LD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537607	"Lens nigricans (M. Bieb.) Godr."	"Fabaceae"	"Lens"	"nigricans"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_nigricans"	"Per Lassen"	"NA"	"1814698"	"19850428"	"28"	"4"	"1985"	"Greece"	"GRC"	"Nom. Chanion"	"Nom. Chanion"	"Ep. Sfakion"	"NA"	"SE slopes of the Omalos dolina, near Xyloskala."	"NA"	"NA"	35.35	23.883333	"WGS84"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_nigricans_23.883333_35.35"	33	"FALSE"	14.0041666031	13.9666662216	14.1083335876	13.9291667938	13.7875003815	14.0375003815	13.9208335876	13.9708337784	13.9166669846	822	857	830	847	835	872	854	845	853
